,Run1 (ms),Run2 (ms),Run3 (ms),Run4 (ms),Id
517,50.12003,50.12003,49.792923,50.118248,Id_518
518,53.443115,53.443115,53.604645,53.46138,Id_519
519,132.0218,132.0218,132.14241,132.15807,Id_520
520,70.75645,70.75645,65.66875,70.54244,Id_521
521,67.10752,67.10752,66.90781,71.856094,Id_522
522,67.06149,67.06149,66.87726,71.22412,Id_523
523,67.21306,67.21306,67.08403,72.169174,Id_524
524,35.260693,35.260693,35.313316,37.50199,Id_525
525,33.048073,33.048073,33.08822,32.954617,Id_526
526,65.92336,65.92336,64.995636,65.216225,Id_527
527,65.04363,65.04363,64.944405,65.414536,Id_528
528,24.890396,24.890396,25.08206,25.443548,Id_529
529,20.587103,20.587103,21.109383,20.801085,Id_530
530,40.301388,40.301388,41.10194,40.771416,Id_531
531,29.492708,29.492708,29.192488,29.312157,Id_532
532,24.638922,24.638922,24.704117,24.522028,Id_533
533,26.93605,26.93605,27.589785,27.178968,Id_534
534,31.511435,31.511435,32.194263,31.666029,Id_535
535,67.86656,67.86656,67.86847,67.362076,Id_536
536,33.414665,33.414665,33.44715,33.613678,Id_537
537,51.202183,51.202183,51.1305,50.940063,Id_538
538,127.677246,127.677246,128.13193,128.23503,Id_539
539,37.124184,37.124184,36.98815,36.960648,Id_540
540,129.73596,129.73596,129.7402,129.90175,Id_541
541,34.162426,34.162426,34.15635,34.00176,Id_542
542,67.12654,67.12654,68.156586,68.44481,Id_543
543,32.07623,32.07623,32.06195,32.148212,Id_544
544,67.45483,67.45483,67.50768,67.02141,Id_545
545,33.10761,33.10761,32.96682,33.166,Id_546
546,68.3975,68.3975,68.49079,67.81411,Id_547
547,67.167496,67.167496,67.19655,67.19485,Id_548
548,39.596905,39.596905,39.455906,39.51196,Id_549
549,39.834293,39.834293,39.32296,40.339146,Id_550
550,35.36463,35.36463,36.007294,35.599304,Id_551
551,39.1117,39.1117,39.865158,39.272373,Id_552
552,43.55695,43.55695,44.13371,43.50264,Id_553
553,30.726477,30.726477,30.222815,30.240698,Id_554
554,67.52215,67.52215,67.34639,67.402214,Id_555
555,34.928493,34.928493,35.41607,34.697235,Id_556
556,130.78786,130.78786,131.58894,130.75134,Id_557
557,44.360542,44.360542,43.741726,43.781715,Id_558
558,50.09577,50.09577,50.082977,50.101192,Id_559
559,50.534767,50.534767,50.06863,50.424805,Id_560
560,36.889668,36.889668,36.69466,36.50515,Id_561
561,35.193314,35.193314,34.736713,35.09169,Id_562
562,34.535454,34.535454,34.015755,34.64525,Id_563
563,72.32645,72.32645,72.07597,72.11424,Id_564
564,70.16467,70.16467,70.515274,71.02089,Id_565
565,72.2789,72.2789,72.192154,72.45045,Id_566
566,35.238136,35.238136,35.466393,35.197563,Id_567
567,71.838264,71.838264,71.95502,72.01836,Id_568
568,21.492384,21.492384,20.811895,21.60021,Id_569
569,43.19168,43.19168,42.886276,44.65475,Id_570
570,67.981575,67.981575,67.50061,69.26306,Id_571
571,36.784954,36.784954,35.47794,36.620323,Id_572
572,22.952486,22.952486,22.868237,23.560196,Id_573
573,66.54035,66.54035,66.27684,67.62148,Id_574
574,69.9647,69.9647,69.51619,72.337204,Id_575
575,27.854282,27.854282,28.028461,28.26689,Id_576
576,43.2627,43.2627,43.518814,43.358955,Id_577
577,67.3582,67.3582,67.487854,67.53999,Id_578
578,49.199585,49.199585,49.3484,49.054882,Id_579
579,51.248405,51.248405,51.029305,51.021896,Id_580
580,127.8255,127.8255,128.17496,127.83757,Id_581
581,53.532818,53.532818,53.198975,53.07191,Id_582
582,23.301594,23.301594,24.83051,23.475225,Id_583
583,37.506813,37.506813,40.3759,37.387123,Id_584
584,41.772873,41.772873,43.548676,41.35978,Id_585
585,30.417126,30.417126,32.34899,30.470184,Id_586
586,73.472176,73.472176,77.968575,72.79728,Id_587
587,65.333824,65.333824,70.07801,65.30405,Id_588
588,53.012543,53.012543,54.642056,52.378574,Id_589
589,69.78122,69.78122,70.28063,69.3534,Id_590
590,81.9071,81.9071,82.430916,82.03799,Id_591
591,50.107773,50.107773,49.51037,49.758846,Id_592
592,128.50972,128.50972,128.36801,128.33188,Id_593
593,24.147501,24.147501,23.952168,23.820675,Id_594
594,136.69052,136.69052,136.82832,136.86278,Id_595
595,37.160324,37.160324,37.16558,36.90835,Id_596
596,23.255587,23.255587,23.029892,22.769402,Id_597
597,27.503025,27.503025,26.786045,26.390364,Id_598
598,41.92914,41.92914,41.368732,41.492775,Id_599
599,24.158253,24.158253,24.327738,24.645334,Id_600
600,67.4028,67.4028,67.25022,66.65859,Id_601
601,80.90638,80.90638,81.14917,81.51848,Id_602
602,51.730106,51.730106,52.023,51.60901,Id_603
603,55.32511,55.32511,55.07078,55.545727,Id_604
604,51.479347,51.479347,51.3154,51.278133,Id_605
605,26.055063,26.055063,25.569773,26.179068,Id_606
606,136.60847,136.60847,136.65184,136.61806,Id_607
607,37.007915,37.007915,36.737946,36.564106,Id_608
608,133.18948,133.18948,133.8186,133.0947,Id_609
609,30.54103,30.54103,30.487118,30.222216,Id_610
610,145.08128,145.08128,144.98448,144.476,Id_611
611,21.27574,21.27574,21.951824,21.407818,Id_612
612,20.92241,20.92241,21.629673,21.1952,Id_613
613,65.77419,65.77419,65.6444,65.35964,Id_614
614,21.849737,21.849737,21.427967,21.828352,Id_615
615,65.725,65.725,65.533226,65.25487,Id_616
616,25.250288,25.250288,24.977598,24.967848,Id_617
617,67.39995,67.39995,67.16822,67.10191,Id_618
618,67.04967,67.04967,67.27713,66.783646,Id_619
619,26.523392,26.523392,26.957819,26.481558,Id_620
620,49.65693,49.65693,50.10145,49.909206,Id_621
621,24.751093,24.751093,24.008009,23.931416,Id_622
622,32.611885,32.611885,32.39485,32.335167,Id_623
623,41.016632,41.016632,41.08244,40.95865,Id_624
624,67.538025,67.538025,67.216774,67.47885,Id_625
625,66.09911,66.09911,66.09883,65.85778,Id_626
626,22.62512,22.62512,22.029732,22.954538,Id_627
627,67.37869,67.37869,67.33005,67.17233,Id_628
628,23.276001,23.276001,23.057133,23.218145,Id_629
629,26.790268,26.790268,26.793673,26.299837,Id_630
630,31.227934,31.227934,31.33471,31.145224,Id_631
631,26.315191,26.315191,26.740381,26.547606,Id_632
632,25.22356,25.22356,25.627474,25.211689,Id_633
633,24.851887,24.851887,25.054647,25.185425,Id_634
634,39.64641,39.64641,39.710613,39.626995,Id_635
635,67.5345,67.5345,67.427475,67.40706,Id_636
636,29.616833,29.616833,29.137354,29.492596,Id_637
637,29.51301,29.51301,29.583805,29.558924,Id_638
638,29.131863,29.131863,29.504272,28.647787,Id_639
639,31.315992,31.315992,30.876675,31.113981,Id_640
640,32.597168,32.597168,32.531414,32.40327,Id_641
641,37.2114,37.2114,36.789494,37.404255,Id_642
642,23.69934,23.69934,23.252546,24.79578,Id_643
643,43.507366,43.507366,43.312027,43.605877,Id_644
644,67.484146,67.484146,67.54168,67.726906,Id_645
645,67.79789,67.79789,67.86729,67.825645,Id_646
646,31.399786,31.399786,31.287575,31.590904,Id_647
647,128.06056,128.06056,128.41823,128.09875,Id_648
648,53.794792,53.794792,53.875362,53.801228,Id_649
649,53.61099,53.61099,53.585423,53.50821,Id_650
650,33.403183,33.403183,33.321526,33.466866,Id_651
651,31.038544,31.038544,31.20821,31.130835,Id_652
652,137.15904,137.15904,140.77968,137.09007,Id_653
653,22.590143,22.590143,22.212503,20.631344,Id_654
654,37.248627,37.248627,35.50685,35.87558,Id_655
655,24.863274,24.863274,24.281303,24.493673,Id_656
656,41.89096,41.89096,42.084713,41.818302,Id_657
657,53.359306,53.359306,53.70683,53.568928,Id_658
658,41.391144,41.391144,41.511097,41.773415,Id_659
659,67.06407,67.06407,67.144295,67.36101,Id_660
660,26.774065,26.774065,26.685202,26.790771,Id_661
661,81.00331,81.00331,81.38493,81.56244,Id_662
662,34.78923,34.78923,34.912056,34.814594,Id_663
663,65.12734,65.12734,65.6959,65.47437,Id_664
664,43.06102,43.06102,43.389206,43.122803,Id_665
665,33.641567,33.641567,33.663097,33.508305,Id_666
666,31.621424,31.621424,31.951796,31.92511,Id_667
667,49.250946,49.250946,49.356747,49.214767,Id_668
668,50.02569,50.02569,49.606216,49.961914,Id_669
669,131.69044,131.69044,131.66283,131.48315,Id_670
670,128.00336,128.00336,128.12723,128.44064,Id_671
671,29.052961,29.052961,28.71363,28.609903,Id_672
672,40.543625,40.543625,40.45846,41.058414,Id_673
673,129.48872,129.48872,129.43407,129.75877,Id_674
674,42.455853,42.455853,43.50956,42.158566,Id_675
675,35.144417,35.144417,35.155293,35.51801,Id_676
676,24.40634,24.40634,23.799135,23.771,Id_677
677,64.582214,64.582214,64.43216,65.70645,Id_678
678,67.446884,67.446884,68.01344,68.00274,Id_679
679,81.64219,81.64219,81.38786,82.73721,Id_680
680,41.892418,41.892418,41.0928,41.176712,Id_681
681,28.114119,28.114119,27.663956,27.117374,Id_682
682,41.407883,41.407883,41.262703,40.95059,Id_683
683,25.95894,25.95894,25.266068,25.741465,Id_684
684,43.791878,43.791878,44.095093,43.73613,Id_685
685,51.39324,51.39324,51.58274,51.04779,Id_686
686,69.71293,69.71293,69.171646,69.47135,Id_687
687,67.111824,67.111824,67.76898,67.00063,Id_688
688,136.7306,136.7306,136.53242,136.44371,Id_689
689,132.15529,132.15529,131.7144,131.48561,Id_690
690,39.66751,39.66751,39.232475,39.12406,Id_691
691,21.627846,21.627846,21.564518,21.178682,Id_692
692,39.815224,39.815224,39.31473,38.877148,Id_693
693,35.385426,35.385426,35.477707,35.698837,Id_694
694,38.981136,38.981136,38.78976,38.159172,Id_695
695,23.395626,23.395626,23.645386,23.238438,Id_696
696,67.19899,67.19899,66.69836,67.03316,Id_697
697,29.427536,29.427536,29.701372,29.402843,Id_698
698,67.413795,67.413795,66.971,67.145,Id_699
699,35.573532,35.573532,34.561394,34.66992,Id_700
700,66.96903,66.96903,66.81248,66.92224,Id_701
701,25.200218,25.200218,23.872458,23.956314,Id_702
702,24.994469,24.994469,24.007711,23.90489,Id_703
703,67.447784,67.447784,67.42419,66.9774,Id_704
704,131.38618,131.38618,131.2073,131.16083,Id_705
705,32.150772,32.150772,32.234505,32.04206,Id_706
706,34.13567,34.13567,34.180058,33.910343,Id_707
707,37.08783,37.08783,36.851562,37.17111,Id_708
708,23.620316,23.620316,23.530281,24.173388,Id_709
709,64.69021,64.69021,65.06724,65.254684,Id_710
710,29.932524,29.932524,29.592108,30.252417,Id_711
711,28.35336,28.35336,28.334541,28.661892,Id_712
712,25.810133,25.810133,25.094622,26.03053,Id_713
713,67.63294,67.63294,67.29897,67.70984,Id_714
714,38.808277,38.808277,38.889946,39.166862,Id_715
715,43.492867,43.492867,43.581776,42.964466,Id_716
716,43.40881,43.40881,43.347298,43.140762,Id_717
717,68.03627,68.03627,67.85771,67.80631,Id_718
718,31.530798,31.530798,31.378632,31.042015,Id_719
719,48.982903,48.982903,48.842716,49.013924,Id_720
720,128.2582,128.2582,128.0238,128.08646,Id_721
721,54.148125,54.148125,53.66314,53.665752,Id_722
722,34.141964,34.141964,33.80051,33.612476,Id_723
723,131.2294,131.2294,131.172,131.16087,Id_724
724,33.54557,33.54557,33.701664,32.850117,Id_725
725,130.34344,130.34344,129.94482,129.51814,Id_726
726,20.638075,20.638075,20.808199,20.74349,Id_727
727,42.21992,42.21992,41.802673,42.092064,Id_728
728,24.489735,24.489735,24.421988,24.380339,Id_729
729,67.156586,67.156586,67.30401,67.09879,Id_730
730,65.53382,65.53382,65.375435,65.4296,Id_731
731,26.98344,26.98344,26.721336,27.158098,Id_732
732,45.58764,45.58764,45.784153,46.27439,Id_733
733,41.113533,41.113533,41.15138,41.527485,Id_734
734,33.03732,33.03732,32.402107,32.43906,Id_735
735,23.569208,23.569208,23.312677,24.222788,Id_736
736,68.88767,68.88767,68.83511,70.72151,Id_737
737,25.218845,25.218845,25.257963,25.688484,Id_738
738,25.052967,25.052967,24.54665,25.696358,Id_739
739,24.173239,24.173239,24.15519,24.586203,Id_740
740,43.339172,43.339172,43.836506,43.500538,Id_741
741,39.128876,39.128876,39.2777,39.67242,Id_742
742,67.437325,67.437325,67.174,67.500626,Id_743
743,32.307404,32.307404,33.346348,32.656296,Id_744
744,130.79433,130.79433,130.8361,130.88733,Id_745
745,128.0752,128.0752,127.85457,128.46463,Id_746
746,33.616383,33.616383,34.01462,33.352974,Id_747
747,33.070885,33.070885,32.38302,32.98805,Id_748
748,129.91795,129.91795,129.55234,130.42181,Id_749
749,40.91453,40.91453,40.19315,40.47428,Id_750
750,32.10063,32.10063,31.994925,32.43035,Id_751
751,137.55304,137.55304,139.96556,138.05428,Id_752
752,64.94665,64.94665,65.110435,69.43135,Id_753
753,68.24855,68.24855,67.56624,71.1715,Id_754
754,37.01147,37.01147,36.779125,37.819176,Id_755
755,25.379564,25.379564,25.222334,27.492506,Id_756
756,26.556349,26.556349,26.06119,27.292923,Id_757
757,25.554337,25.554337,25.669594,26.145384,Id_758
758,67.57609,67.57609,67.76925,69.08833,Id_759
759,68.11401,68.11401,67.84139,68.287766,Id_760
760,33.752296,33.752296,33.487976,33.55211,Id_761
761,33.283463,33.283463,33.337513,33.249664,Id_762
762,30.251421,30.251421,30.297457,30.270046,Id_763
763,41.683777,41.683777,42.089584,42.42398,Id_764
764,40.21578,40.21578,39.734306,40.11822,Id_765
765,33.02899,33.02899,32.2493,32.99098,Id_766
766,47.078735,47.078735,48.003204,47.033443,Id_767
767,42.56399,42.56399,42.046017,41.74839,Id_768
768,31.540234,31.540234,31.774525,31.863457,Id_769
769,26.1958,26.1958,25.918715,26.05732,Id_770
770,36.40394,36.40394,35.7515,36.003563,Id_771
771,24.869934,24.869934,24.640308,24.603645,Id_772
772,37.62437,37.62437,37.256374,36.96168,Id_773
773,40.16765,40.16765,40.22514,39.767338,Id_774
774,49.955757,49.955757,49.990204,49.7648,Id_775
775,30.06143,30.06143,29.593525,29.082548,Id_776
776,39.66767,39.66767,38.62668,38.935722,Id_777
777,29.748043,29.748043,29.484524,29.25798,Id_778
778,32.817566,32.817566,32.037346,31.225685,Id_779
779,32.38897,32.38897,31.828398,31.72738,Id_780
780,30.829508,30.829508,31.313583,30.955166,Id_781
781,44.753506,44.753506,44.726852,44.178036,Id_782
782,32.30257,32.30257,33.086258,32.04374,Id_783
783,48.69139,48.69139,48.7242,48.07826,Id_784
784,41.71874,41.71874,41.928364,41.930386,Id_785
785,53.391865,53.391865,53.503468,52.834076,Id_786
786,38.938286,38.938286,39.125244,38.58594,Id_787
787,44.058193,44.058193,43.477386,43.844074,Id_788
788,43.594055,43.594055,43.31993,43.371487,Id_789
789,58.44431,58.44431,58.75936,56.765106,Id_790
790,42.605637,42.605637,42.66207,41.64749,Id_791
791,51.16969,51.16969,51.314575,50.086536,Id_792
792,42.22724,42.22724,41.830738,42.096848,Id_793
793,55.095104,55.095104,55.430336,56.628193,Id_794
794,38.83957,38.83957,39.137955,38.663277,Id_795
795,32.675743,32.675743,32.501335,32.43696,Id_796
796,57.693123,57.693123,57.16079,57.559177,Id_797
797,53.675823,53.675823,54.20463,54.31149,Id_798
798,58.90861,58.90861,59.066578,59.40265,Id_799
799,32.730354,32.730354,32.77704,32.263474,Id_800
800,29.779007,29.779007,29.393354,29.821392,Id_801
801,45.04232,45.04232,44.63208,45.030853,Id_802
802,44.676243,44.676243,44.64949,45.101627,Id_803
803,31.726376,31.726376,31.250856,30.968866,Id_804
804,44.880264,44.880264,45.524696,45.19446,Id_805
805,51.4881,51.4881,51.831253,51.871937,Id_806
806,45.849644,45.849644,45.39822,46.449753,Id_807
807,54.119644,54.119644,52.900845,54.02332,Id_808
808,49.635963,49.635963,50.21503,49.739025,Id_809
809,59.709717,59.709717,59.80487,60.373074,Id_810
810,39.19085,39.19085,38.156456,39.16228,Id_811
811,41.870625,41.870625,39.886223,40.40399,Id_812
812,33.879494,33.879494,32.960648,33.153313,Id_813
813,51.286823,51.286823,51.277206,50.91715,Id_814
814,34.417007,34.417007,34.120712,33.920624,Id_815
815,50.248863,50.248863,49.89805,49.97406,Id_816
816,36.80292,36.80292,37.143097,37.27544,Id_817
817,32.39918,32.39918,33.38322,32.507683,Id_818
818,46.602573,46.602573,47.05022,46.51019,Id_819
819,70.61622,70.61622,71.1133,70.687515,Id_820
820,40.08621,40.08621,40.44262,39.865993,Id_821
821,36.883064,36.883064,36.77401,36.93373,Id_822
822,38.06683,38.06683,36.57111,37.521088,Id_823
823,68.743004,68.743004,68.448975,68.42712,Id_824
824,83.18237,83.18237,83.73578,83.75472,Id_825
825,32.92865,32.92865,33.038364,32.82437,Id_826
826,42.421192,42.421192,41.928894,42.157234,Id_827
827,43.782856,43.782856,43.80037,43.796238,Id_828
828,46.74495,46.74495,46.658276,45.600517,Id_829
829,25.517715,25.517715,25.618063,26.10474,Id_830
830,51.07745,51.07745,51.795845,51.397232,Id_831
831,29.366146,29.366146,29.224955,29.218294,Id_832
832,38.938534,38.938534,39.220783,39.3987,Id_833
833,27.1759,27.1759,26.25374,26.277416,Id_834
834,38.68137,38.68137,38.44238,38.272102,Id_835
835,32.241943,32.241943,33.06475,32.857925,Id_836
836,48.44912,48.44912,48.446846,48.32542,Id_837
837,44.519405,44.519405,44.447044,44.35648,Id_838
838,30.065159,30.065159,30.017593,30.13545,Id_839
839,39.40005,39.40005,39.2436,39.38941,Id_840
840,37.273685,37.273685,37.51281,37.36897,Id_841
841,46.841053,46.841053,47.199013,46.943226,Id_842
842,46.443775,46.443775,45.895905,46.79742,Id_843
843,85.60578,85.60578,85.85572,85.026,Id_844
844,34.845924,34.845924,34.948616,34.683083,Id_845
845,41.630424,41.630424,41.596783,40.90819,Id_846
846,45.09088,45.09088,45.19238,45.399014,Id_847
847,34.19184,34.19184,34.728485,35.10359,Id_848
848,38.663826,38.663826,38.949593,38.69156,Id_849
849,37.25442,37.25442,37.156624,36.78961,Id_850
850,50.876705,50.876705,51.01793,50.304073,Id_851
851,37.673363,37.673363,37.87885,37.311737,Id_852
852,41.85223,41.85223,42.615078,42.016666,Id_853
853,47.618626,47.618626,47.961662,47.698486,Id_854
854,54.045895,54.045895,54.570705,54.222668,Id_855
855,32.116814,32.116814,31.573006,31.777393,Id_856
856,42.296074,42.296074,42.51743,41.97125,Id_857
857,39.405743,39.405743,38.97164,39.06904,Id_858
858,48.47317,48.47317,47.387856,47.83254,Id_859
859,44.344124,44.344124,44.497623,44.758236,Id_860
860,39.19704,39.19704,39.170147,38.758892,Id_861
861,48.35074,48.35074,48.14482,48.341248,Id_862
862,76.768936,76.768936,76.85939,76.65557,Id_863
863,30.156979,30.156979,30.324348,30.286766,Id_864
864,41.15782,41.15782,40.854195,41.985264,Id_865
865,39.25206,39.25206,39.35366,39.291065,Id_866
866,29.93139,29.93139,30.100348,30.148266,Id_867
867,42.34881,42.34881,42.382744,42.40313,Id_868
868,39.3848,39.3848,39.33448,39.40206,Id_869
869,41.189114,41.189114,41.162956,41.048676,Id_870
870,41.52706,41.52706,41.645443,41.85444,Id_871
871,45.738968,45.738968,45.852837,46.021076,Id_872
872,33.46473,33.46473,33.65942,33.735588,Id_873
873,23.56792,23.56792,23.668264,24.126686,Id_874
874,29.09049,29.09049,29.458666,29.178314,Id_875
875,33.604706,33.604706,34.913902,34.37549,Id_876
876,37.44989,37.44989,37.1678,37.45451,Id_877
877,41.79717,41.79717,41.448517,40.868656,Id_878
878,40.342903,40.342903,40.54988,40.30052,Id_879
879,32.31159,32.31159,32.633415,32.022457,Id_880
880,31.214176,31.214176,31.184689,31.173727,Id_881
881,30.9419,30.9419,31.204561,31.06353,Id_882
882,29.467989,29.467989,29.661758,29.248264,Id_883
883,40.017406,40.017406,39.959114,39.133987,Id_884
884,37.707573,37.707573,37.768143,36.77938,Id_885
885,49.642044,49.642044,49.393425,49.063442,Id_886
886,32.40172,32.40172,32.89615,31.96062,Id_887
887,34.628574,34.628574,34.402348,34.468567,Id_888
888,47.428165,47.428165,48.02331,48.08285,Id_889
889,72.493515,72.493515,72.52418,72.73079,Id_890
890,42.32766,42.32766,42.305283,41.928127,Id_891
891,77.96311,77.96311,77.94228,77.85696,Id_892
892,42.929173,42.929173,42.101734,42.607887,Id_893
893,44.61023,44.61023,44.108353,44.55777,Id_894
894,75.67966,75.67966,75.395935,75.21766,Id_895
895,29.102507,29.102507,29.131407,29.148155,Id_896
896,48.04657,48.04657,48.14684,48.25486,Id_897
897,41.572506,41.572506,41.551636,41.6105,Id_898
898,34.403915,34.403915,34.51471,34.465263,Id_899
899,48.226643,48.226643,47.92462,47.98112,Id_900
900,38.454933,38.454933,38.399147,38.053127,Id_901
901,37.80848,37.80848,38.01527,37.965893,Id_902
902,41.488895,41.488895,41.725388,42.086834,Id_903
903,41.52688,41.52688,41.545464,41.425858,Id_904
904,44.30924,44.30924,43.89158,43.97583,Id_905
905,38.654243,38.654243,38.57689,38.36572,Id_906
906,54.36362,54.36362,54.323353,54.40853,Id_907
907,49.80868,49.80868,50.20482,49.68464,Id_908
908,54.354965,54.354965,54.241764,54.287506,Id_909
909,49.534813,49.534813,49.071667,49.008884,Id_910
